InventarioID,ProductoID,Fecha del movimiento,Tipo de movimiento,Cantidad,ProveedorID
1409,7,2023-04-08,Entrada,93,36
1410,11,2023-02-13,Salida,20,46
1411,1,2024-07-17,Salida,21,47
1412,3,2023-06-29,Salida,16,39
1413,5,2024-02-20,Entrada,7,28
1414,8,2024-10-07,Salida,28,28
1415,6,2024-04-26,Entrada,80,35
1416,2,2023-08-11,Entrada,48,26
1417,1,2023-04-05,Salida,46,33
1418,7,2023-07-12,Entrada,68,17
1419,11,2023-04-03,Salida,15,45
1420,11,2022-10-26,Entrada,92,36
1421,1,2023-10-09,Salida,69,36
1422,10,2023-02-18,Salida,70,42
1423,1,2024-01-29,Entrada,45,38
1424,6,2023-08-23,Entrada,55,48
1425,12,2023-02-20,Entrada,23,27
1426,11,2024-04-12,Salida,81,15
1427,3,2024-08-24,Salida,48,40
1428,7,2024-07-27,Entrada,85,7
1429,4,2023-12-14,Salida,79,13
1430,11,2022-11-17,Salida,100,46
1431,12,2024-03-16,Entrada,85,45
1432,10,2023-10-27,Salida,66,30
1433,1,2024-09-24,Entrada,67,11
1434,3,2024-07-16,Entrada,32,20
1435,11,2023-09-11,Entrada,52,22
1436,5,2024-01-16,Entrada,61,13
1437,4,2024-06-23,Entrada,72,13
1438,7,2024-06-22,Entrada,89,12
1439,6,2023-12-19,Entrada,35,41
1440,8,2023-06-15,Salida,58,43
1441,4,2024-05-28,Salida,9,9
1442,12,2024-07-06,Entrada,28,46
1443,1,2023-07-17,Salida,44,10
1444,10,2023-04-07,Entrada,78,17
1445,2,2023-05-25,Entrada,2,24
1446,6,2023-01-11,Salida,36,17
1447,3,2023-08-02,Entrada,50,14
1448,10,2023-08-28,Entrada,62,12
1449,10,2024-03-31,Salida,66,13
1450,2,2023-10-19,Salida,23,41
1451,7,2024-04-09,Salida,97,49
1452,11,2023-09-27,Entrada,2,4
1453,6,2023-11-23,Entrada,22,2
1454,7,2024-01-23,Entrada,37,47
1455,2,2023-04-16,Salida,72,23
1456,12,2023-10-11,Entrada,55,48
1457,1,2023-12-30,Entrada,70,35
1458,11,2023-04-23,Salida,3,23
1459,9,2023-11-16,Entrada,11,21
1460,7,2023-01-02,Entrada,47,29
1461,11,2023-06-05,Salida,39,4
1462,11,2023-03-12,Salida,74,45
1463,5,2024-05-28,Salida,73,19
1464,10,2023-07-09,Salida,95,30
1465,10,2024-09-20,Entrada,99,36
1466,5,2023-03-20,Entrada,90,33
1467,12,2022-11-16,Salida,13,43
1468,5,2024-09-19,Entrada,41,50
1469,2,2024-01-22,Entrada,90,50
1470,12,2023-11-03,Entrada,7,47
1471,4,2024-09-07,Entrada,18,15
1472,1,2023-08-17,Entrada,45,33
1473,4,2023-09-28,Entrada,23,9
1474,1,2023-10-02,Salida,96,36
1475,7,2023-09-23,Entrada,27,10
1476,4,2024-01-15,Salida,42,32
1477,12,2023-04-26,Salida,47,11
1478,12,2024-05-23,Entrada,2,23
1479,11,2022-11-02,Salida,74,28
1480,6,2023-12-25,Salida,74,28
1481,2,2023-11-28,Entrada,78,35
1482,1,2023-01-09,Salida,79,27
1483,5,2022-11-02,Salida,59,16
1484,3,2024-02-03,Salida,15,3
1485,2,2023-08-01,Salida,70,2
1486,2,2023-06-07,Salida,94,46
1487,11,2024-09-27,Salida,43,3
1488,7,2024-07-24,Salida,7,13
1489,2,2023-10-18,Entrada,45,27
1490,4,2023-01-19,Entrada,81,20
1491,12,2023-09-10,Salida,57,40
1492,12,2024-01-11,Entrada,40,40
1493,6,2024-09-05,Salida,74,7
1494,10,2024-06-13,Salida,37,3
1495,12,2023-12-07,Entrada,64,34
1496,8,2022-12-07,Salida,27,2
1497,3,2023-11-23,Salida,43,17
1498,3,2024-09-01,Entrada,4,36
1499,10,2024-05-27,Salida,45,34
1500,9,2023-03-19,Entrada,7,10
1501,4,2024-02-01,Salida,26,39
1502,8,2023-10-17,Salida,92,34
1503,7,2023-01-25,Entrada,57,47
1504,4,2023-04-16,Entrada,25,13
1505,6,2024-05-25,Salida,69,38
1506,6,2023-04-27,Salida,83,24
1507,8,2023-02-19,Entrada,53,29
1508,7,2022-12-15,Salida,16,38
1509,3,2024-03-30,Entrada,95,23
1510,6,2024-05-24,Entrada,94,19
1511,8,2024-01-18,Entrada,29,16
1512,3,2024-06-10,Entrada,59,11
1513,1,2022-12-25,Entrada,42,26
1514,5,2023-06-17,Salida,56,24
1515,8,2022-12-15,Salida,44,6
1516,7,2024-08-19,Salida,65,46
1517,7,2024-01-10,Entrada,60,1
1518,9,2024-07-06,Entrada,30,17
1519,2,2023-10-12,Salida,77,27
1520,3,2024-04-24,Entrada,65,25
1521,2,2023-12-23,Entrada,57,14
1522,10,2023-11-17,Salida,87,26
1523,5,2024-04-11,Entrada,55,13
1524,6,2024-08-08,Salida,11,21
1525,3,2024-08-07,Salida,26,30
1526,5,2024-06-10,Salida,51,11
1527,2,2024-02-03,Salida,61,42
1528,10,2023-03-26,Entrada,69,22
1529,10,2024-07-18,Entrada,86,24
1530,2,2023-06-30,Salida,24,12
1531,7,2024-07-11,Entrada,68,41
1532,8,2024-04-23,Entrada,33,24
1533,2,2023-07-31,Salida,79,6
1534,8,2024-04-18,Salida,16,31
1535,10,2023-10-30,Entrada,97,44
1536,6,2023-03-18,Salida,50,8
1537,11,2024-04-05,Salida,98,28
1538,6,2024-09-12,Salida,81,8
1539,3,2024-04-19,Salida,81,19
1540,11,2023-06-30,Salida,28,6
1541,2,2023-10-10,Salida,11,17
1542,5,2023-10-23,Salida,24,28
1543,2,2023-01-16,Entrada,28,50
1544,8,2023-11-27,Entrada,67,14
1545,8,2024-02-15,Entrada,4,20
1546,9,2023-02-19,Entrada,55,8
1547,5,2024-06-06,Entrada,43,34
1548,9,2023-01-04,Entrada,3,20
1549,9,2024-08-02,Entrada,4,49
1550,1,2023-11-27,Salida,86,5
1551,7,2023-04-10,Salida,71,6
1552,12,2023-05-28,Entrada,24,16
1553,7,2024-04-22,Entrada,56,28
1554,3,2023-11-17,Salida,73,32
1555,7,2024-04-08,Entrada,97,12
1556,10,2023-06-07,Salida,47,2
1557,6,2024-06-29,Entrada,61,47
1558,3,2023-10-08,Salida,65,50
1559,10,2023-12-10,Entrada,24,42
1560,12,2023-08-07,Salida,51,36
1561,9,2023-11-05,Salida,15,32
1562,3,2024-06-17,Salida,67,43
1563,6,2024-01-03,Salida,44,40
1564,4,2024-09-04,Entrada,73,6
1565,5,2023-11-10,Salida,9,46
1566,10,2024-09-12,Entrada,79,42
1567,4,2023-10-26,Salida,90,44
1568,3,2024-01-03,Entrada,98,17
1569,6,2023-12-28,Salida,85,25
1570,3,2023-08-10,Entrada,22,15
1571,3,2022-11-23,Salida,13,3
1572,2,2023-06-03,Salida,57,41
1573,2,2023-02-03,Entrada,84,49
1574,5,2024-03-25,Salida,10,34
1575,11,2023-04-05,Entrada,18,9
1576,12,2024-09-23,Entrada,63,14
1577,2,2023-06-13,Salida,67,8
1578,6,2023-10-15,Entrada,78,6
1579,9,2023-04-17,Entrada,72,25
1580,4,2023-08-02,Salida,90,23
1581,11,2023-04-20,Entrada,91,31
1582,10,2023-01-26,Salida,36,18
1583,11,2023-10-08,Salida,85,19
1584,4,2023-07-13,Entrada,43,29
1585,4,2024-01-26,Entrada,36,23
1586,9,2023-09-17,Entrada,2,46
1587,1,2024-10-04,Entrada,97,32
1588,4,2023-09-27,Entrada,21,40
1589,5,2024-05-29,Entrada,100,18
1590,10,2023-12-15,Entrada,100,38
1591,1,2022-12-26,Salida,3,14
1592,4,2024-06-17,Entrada,13,13
1593,2,2023-06-17,Salida,24,16
1594,5,2023-08-20,Entrada,49,9
1595,3,2024-07-24,Salida,38,13
1596,5,2024-02-11,Salida,87,15
1597,6,2023-05-14,Salida,65,42
1598,8,2023-02-03,Salida,29,38
1599,8,2024-05-02,Entrada,43,17
1600,12,2024-10-04,Entrada,97,32
1601,10,2023-08-28,Entrada,3,49
1602,7,2022-10-18,Salida,29,2
1603,11,2024-09-06,Salida,52,18
1604,6,2023-01-12,Salida,90,22
1605,11,2023-08-26,Salida,66,2
1606,7,2023-07-31,Salida,54,28
1607,3,2023-08-09,Salida,69,41
1608,2,2022-11-30,Salida,60,49
1609,8,2023-01-19,Salida,73,42
1610,6,2024-09-05,Entrada,22,37
1611,8,2024-06-25,Entrada,50,8
1612,8,2023-03-06,Entrada,21,9
1613,2,2022-12-10,Entrada,42,7
1614,9,2023-12-21,Salida,59,31
1615,9,2023-11-28,Entrada,87,2
1616,7,2023-05-04,Entrada,73,25
1617,6,2022-12-03,Salida,97,31
1618,7,2024-09-20,Entrada,88,38
1619,1,2023-02-10,Salida,27,21
1620,1,2022-11-28,Salida,33,37
1621,6,2024-04-18,Entrada,14,40
1622,8,2022-12-21,Entrada,37,9
1623,5,2022-12-04,Entrada,49,38
1624,5,2024-05-31,Salida,12,14
1625,4,2023-07-04,Salida,28,10
1626,2,2023-06-06,Entrada,74,7
1627,9,2023-07-19,Salida,40,13
1628,4,2023-07-18,Salida,28,39
1629,9,2022-11-07,Salida,76,19
1630,9,2024-09-27,Salida,59,3
1631,7,2023-12-15,Salida,77,13
1632,12,2023-08-08,Entrada,5,50
1633,11,2023-12-22,Entrada,21,34
1634,5,2024-05-24,Entrada,95,45
1635,1,2024-08-10,Entrada,81,46
1636,9,2024-06-28,Salida,75,21
1637,8,2023-01-10,Entrada,66,27
1638,11,2022-11-07,Salida,1,23
1639,7,2023-04-09,Entrada,51,37
1640,11,2024-09-17,Salida,42,11
1641,10,2023-07-26,Salida,73,21
1642,10,2024-09-16,Entrada,21,14
1643,7,2023-02-14,Salida,86,28
1644,3,2023-06-17,Salida,39,1
1645,3,2023-07-07,Entrada,50,29
1646,7,2023-11-16,Salida,5,37
1647,5,2024-05-02,Salida,87,32
1648,1,2023-02-24,Entrada,94,22
1649,5,2024-07-22,Entrada,30,11
1650,6,2023-05-09,Entrada,98,14
1651,2,2024-08-27,Salida,13,43
1652,2,2024-01-08,Entrada,31,49
1653,11,2024-03-18,Salida,47,22
1654,4,2024-01-22,Entrada,87,45
1655,12,2024-09-07,Entrada,48,27
1656,6,2024-01-02,Salida,75,36
1657,8,2024-02-11,Entrada,7,25
1658,3,2023-01-25,Salida,1,24
1659,3,2024-09-30,Entrada,60,15
1660,6,2023-06-11,Salida,75,14
1661,5,2023-07-01,Salida,38,49
1662,1,2022-12-07,Entrada,66,29
1663,4,2023-07-15,Salida,96,50
1664,4,2023-02-28,Entrada,71,41
1665,9,2023-06-10,Entrada,18,49
1666,3,2024-03-19,Salida,98,41
1667,4,2023-04-15,Entrada,7,14
1668,4,2024-03-09,Entrada,15,27
1669,12,2023-09-30,Salida,51,2
1670,7,2024-04-19,Salida,34,27
1671,12,2024-03-26,Entrada,7,31
1672,5,2024-07-28,Entrada,70,4
1673,10,2024-06-07,Salida,55,16
1674,4,2023-12-03,Entrada,77,31
1675,11,2023-07-31,Entrada,86,26
1676,3,2022-10-18,Entrada,38,37
1677,11,2023-02-08,Salida,15,5
1678,10,2023-06-18,Entrada,23,32
1679,3,2023-11-21,Salida,79,41
1680,12,2022-12-06,Entrada,12,26
1681,5,2022-11-08,Salida,52,10
1682,8,2023-07-22,Salida,82,12
1683,4,2023-07-16,Salida,40,25
1684,1,2023-03-10,Salida,80,39
1685,3,2023-08-29,Salida,76,36
1686,10,2023-08-19,Entrada,6,31
1687,2,2023-10-31,Entrada,18,40
1688,3,2024-04-23,Salida,70,24
1689,4,2024-09-15,Entrada,46,16
1690,7,2023-11-24,Entrada,5,19
1691,2,2023-08-04,Entrada,53,39
1692,9,2022-10-29,Salida,47,3
1693,12,2024-02-08,Salida,89,26
1694,1,2023-02-18,Salida,14,33
1695,3,2024-01-24,Salida,87,21
1696,9,2023-03-31,Salida,9,25
1697,12,2024-05-10,Entrada,74,4
1698,10,2023-03-26,Salida,11,49
1699,5,2024-05-10,Entrada,14,12
1700,4,2024-10-02,Entrada,32,25
1701,1,2022-11-09,Salida,32,38
1702,9,2024-09-23,Salida,65,12
1703,7,2023-07-26,Salida,6,50
1704,1,2023-01-01,Salida,87,8
1705,8,2024-06-17,Entrada,24,21
1706,12,2022-12-20,Salida,55,36
1707,2,2024-03-22,Salida,83,12
1708,10,2024-03-25,Salida,96,48
1709,11,2023-09-06,Salida,60,18
1710,2,2023-03-30,Entrada,41,14
1711,10,2024-09-19,Salida,47,9
1712,9,2023-10-03,Salida,12,2
1713,1,2023-03-16,Entrada,25,47
1714,6,2023-10-27,Salida,74,11
1715,2,2023-12-13,Entrada,52,35
1716,10,2023-07-08,Entrada,56,6
1717,11,2022-11-20,Entrada,20,20
1718,1,2024-03-17,Salida,43,31
1719,1,2024-08-06,Entrada,76,40
1720,11,2024-07-05,Salida,92,34
1721,8,2023-07-09,Salida,19,31
1722,1,2024-06-07,Entrada,27,47
1723,2,2024-09-22,Entrada,20,39
1724,6,2023-11-23,Salida,51,48
1725,1,2024-04-16,Entrada,41,14
1726,5,2023-06-23,Salida,46,19
1727,6,2024-08-18,Entrada,71,49
1728,2,2022-12-11,Entrada,35,17
1729,6,2024-04-11,Salida,47,5
1730,5,2023-03-19,Salida,2,23
1731,4,2024-03-25,Salida,78,41
1732,3,2024-07-31,Salida,64,36
1733,11,2022-11-29,Salida,99,20
1734,11,2023-07-13,Salida,25,28
1735,7,2022-12-03,Salida,8,7
1736,7,2022-12-10,Salida,74,25
1737,6,2023-06-16,Salida,60,19
1738,7,2023-10-16,Entrada,59,8
1739,5,2024-03-26,Entrada,42,19
1740,7,2023-07-31,Entrada,100,44
1741,8,2023-11-01,Entrada,56,43
1742,7,2024-07-30,Entrada,74,48
1743,1,2023-12-13,Entrada,24,34
1744,6,2024-10-10,Salida,58,49
1745,10,2023-02-05,Salida,11,37
1746,11,2024-04-17,Salida,42,29
1747,6,2024-04-07,Entrada,47,13
1748,5,2023-01-31,Entrada,91,25
1749,3,2023-08-20,Entrada,42,39
1750,3,2023-10-27,Salida,10,22
1751,4,2024-05-01,Entrada,56,32
1752,3,2023-03-12,Salida,34,9
1753,1,2023-06-07,Entrada,7,16
1754,8,2023-08-26,Entrada,12,32
1755,5,2022-12-09,Entrada,31,19
1756,4,2022-10-27,Entrada,89,41
1757,1,2023-05-21,Salida,18,29
1758,12,2023-02-06,Entrada,58,49
1759,11,2024-01-15,Salida,24,48
1760,10,2024-04-28,Entrada,25,37
1761,11,2022-11-26,Entrada,93,1
1762,5,2023-10-10,Entrada,91,31
1763,11,2023-12-07,Entrada,25,46
1764,10,2023-06-18,Salida,48,28
1765,8,2023-01-29,Salida,19,42
1766,7,2023-03-13,Entrada,75,34
1767,10,2023-08-20,Entrada,99,49
1768,10,2024-09-15,Entrada,61,17
1769,12,2023-04-18,Salida,87,27
1770,2,2023-05-11,Salida,75,37
1771,2,2023-07-19,Entrada,63,43
1772,4,2023-08-04,Salida,75,31
1773,7,2023-05-13,Entrada,96,2
1774,7,2024-08-02,Salida,84,19
1775,1,2023-03-09,Entrada,27,38
1776,7,2024-07-19,Entrada,5,15
1777,7,2023-04-17,Entrada,48,19
1778,7,2024-01-05,Salida,62,46
1779,12,2023-12-17,Salida,73,28
1780,9,2023-02-09,Entrada,15,31
1781,2,2024-06-29,Salida,5,22
1782,11,2023-05-11,Salida,23,34
1783,8,2024-06-27,Salida,51,40
1784,6,2023-04-03,Entrada,35,50
1785,9,2024-03-30,Entrada,13,14
1786,12,2024-06-11,Entrada,68,19
1787,8,2023-04-21,Entrada,44,9
1788,1,2023-03-29,Salida,90,42
1789,7,2023-11-21,Salida,98,22
1790,2,2024-04-01,Salida,56,25
1791,2,2023-09-27,Entrada,5,11
1792,10,2023-05-12,Entrada,20,25
1793,6,2024-09-25,Salida,22,22
1794,11,2023-09-13,Salida,19,14
1795,11,2024-06-21,Entrada,76,10
1796,4,2023-08-03,Entrada,87,5
1797,3,2023-04-29,Entrada,86,12
1798,6,2023-09-25,Salida,84,46
1799,1,2024-02-18,Salida,57,24
1800,2,2024-02-21,Entrada,52,21
1801,7,2024-09-10,Entrada,43,4
1802,2,2024-07-21,Entrada,90,35
1803,11,2024-03-05,Entrada,59,30
1804,5,2023-06-16,Entrada,68,41
1805,7,2024-08-17,Salida,67,13
1806,1,2022-11-20,Salida,80,49
1807,12,2023-12-06,Entrada,13,38
1808,11,2023-12-07,Salida,75,17
1809,11,2023-08-06,Salida,5,8
1810,10,2024-03-11,Entrada,74,3
1811,11,2024-05-09,Entrada,88,46
1812,4,2023-10-29,Entrada,17,17
1813,11,2022-12-28,Salida,19,47
1814,7,2024-07-17,Entrada,47,28
1815,8,2023-05-29,Entrada,61,3
1816,6,2024-05-30,Entrada,6,27
1817,9,2023-09-10,Entrada,30,31
1818,11,2023-02-26,Entrada,89,24
1819,7,2023-08-12,Salida,53,29
1820,9,2024-05-21,Entrada,83,41
1821,10,2023-11-04,Salida,67,31
1822,2,2024-04-15,Salida,11,9
1823,11,2023-09-22,Entrada,88,3
1824,7,2023-09-14,Entrada,64,42
1825,11,2023-09-21,Salida,26,12
1826,1,2022-11-27,Salida,77,43
1827,7,2023-11-15,Salida,82,1
1828,6,2023-01-21,Salida,79,10
1829,12,2022-11-25,Entrada,10,24
1830,10,2023-09-15,Entrada,54,1
1831,5,2023-09-29,Entrada,26,24
1832,2,2023-05-30,Entrada,55,7
1833,8,2024-06-14,Entrada,95,15
1834,1,2023-07-27,Entrada,33,17
1835,11,2023-08-20,Entrada,10,20
1836,3,2023-07-11,Salida,15,20
1837,12,2023-10-14,Entrada,7,35
1838,5,2023-06-28,Entrada,2,48
1839,1,2024-05-18,Salida,95,3
1840,7,2022-11-03,Salida,73,18
1841,4,2023-01-24,Salida,67,26
1842,3,2023-06-03,Entrada,56,43
1843,6,2024-06-16,Salida,83,12
1844,3,2023-10-11,Entrada,24,16
1845,10,2023-06-16,Entrada,14,16
1846,1,2023-02-06,Entrada,33,39
1847,12,2024-05-31,Salida,9,2
1848,11,2023-03-20,Salida,81,49
1849,1,2024-07-18,Entrada,75,25
1850,8,2023-12-05,Salida,49,20
1851,5,2024-01-26,Salida,33,8
1852,2,2023-01-16,Entrada,38,36
1853,8,2024-08-16,Entrada,86,36
1854,7,2024-01-04,Salida,40,10
1855,10,2024-03-25,Salida,32,32
1856,9,2024-07-16,Salida,75,4
1857,11,2023-06-24,Entrada,41,12
1858,4,2024-07-17,Entrada,91,12
1859,5,2023-07-04,Salida,23,6
1860,10,2024-03-21,Entrada,32,32
1861,4,2023-09-26,Entrada,13,34
1862,7,2024-05-19,Salida,62,25
1863,6,2024-01-10,Salida,90,12
1864,1,2023-04-18,Salida,69,29
1865,6,2024-06-13,Entrada,18,26
1866,1,2023-03-20,Entrada,24,21
1867,10,2023-04-14,Entrada,13,5
1868,11,2024-06-11,Salida,21,22
1869,9,2023-03-17,Salida,12,2
1870,5,2023-04-20,Salida,7,10
1871,4,2024-06-01,Entrada,25,32
1872,2,2023-08-26,Entrada,45,1
1873,3,2023-10-25,Entrada,69,48
1874,5,2024-04-30,Salida,96,47
1875,3,2023-04-10,Salida,50,16
1876,1,2023-04-15,Entrada,33,48
1877,4,2023-10-21,Salida,75,43
1878,9,2023-09-14,Salida,43,37
1879,11,2023-08-25,Entrada,36,45
1880,9,2023-03-29,Entrada,88,36
1881,5,2024-08-13,Entrada,38,32
1882,10,2024-09-04,Salida,44,5
1883,8,2024-04-21,Salida,80,37
1884,3,2023-12-27,Salida,88,43
1885,1,2023-03-30,Salida,56,42
1886,8,2024-02-05,Salida,99,32
1887,3,2023-02-04,Salida,88,14
1888,12,2024-04-24,Salida,48,4
1889,8,2024-01-04,Salida,43,21
1890,11,2023-07-29,Salida,46,31
1891,8,2023-11-22,Salida,80,8
1892,6,2024-04-26,Salida,26,41
1893,12,2023-04-10,Entrada,43,10
1894,8,2024-09-27,Entrada,23,37
1895,9,2024-02-02,Salida,76,44
1896,11,2023-05-17,Salida,90,3
1897,8,2023-12-06,Salida,84,22
1898,4,2023-12-20,Entrada,69,24
1899,11,2024-01-28,Entrada,13,23
1900,7,2023-06-20,Entrada,54,31
1901,3,2024-07-06,Entrada,85,21
1902,4,2023-11-02,Entrada,54,29
1903,10,2024-05-15,Salida,99,27
1904,10,2024-04-14,Entrada,48,30
1905,5,2022-10-16,Entrada,72,27
1906,11,2023-10-24,Salida,64,25
1907,3,2022-12-13,Entrada,6,47
1908,3,2024-01-09,Entrada,53,39
1909,4,2024-01-02,Salida,80,38
1910,4,2024-09-26,Entrada,41,37
1911,8,2023-11-03,Entrada,94,15
1912,11,2022-11-26,Salida,34,33
1913,3,2023-07-03,Salida,98,49
1914,2,2024-02-20,Salida,25,26
1915,11,2022-11-19,Entrada,80,9
1916,6,2024-08-29,Entrada,40,33
1917,2,2024-08-19,Entrada,68,18
1918,12,2023-01-07,Entrada,2,24
1919,11,2024-07-24,Salida,57,6
1920,8,2024-08-01,Salida,24,18
1921,9,2023-06-10,Entrada,20,3
1922,8,2023-08-13,Salida,76,43
1923,3,2023-08-16,Entrada,48,4
1924,8,2023-08-02,Entrada,17,36
1925,1,2023-07-24,Salida,60,49
1926,11,2024-03-23,Salida,80,14
1927,10,2022-11-06,Entrada,92,9
1928,10,2023-03-29,Salida,67,25
1929,12,2023-04-05,Salida,83,13
1930,3,2023-01-11,Entrada,64,11
1931,5,2023-02-15,Salida,64,47
1932,11,2023-09-23,Salida,24,29
1933,9,2022-11-10,Salida,76,36
1934,1,2023-07-23,Salida,52,46
1935,7,2022-11-10,Entrada,12,29
1936,11,2023-07-23,Salida,50,7
1937,5,2024-06-16,Entrada,20,38
1938,11,2023-09-05,Salida,70,26
1939,11,2023-07-01,Salida,51,24
1940,7,2022-12-09,Entrada,94,9
1941,9,2023-09-26,Entrada,89,11
1942,11,2022-10-15,Entrada,69,39
1943,10,2023-09-09,Entrada,64,45
1944,1,2023-05-04,Salida,10,23
1945,3,2023-12-15,Entrada,14,4
1946,1,2024-04-10,Entrada,19,21
1947,1,2023-03-29,Entrada,15,14
1948,8,2023-07-18,Entrada,29,11
1949,10,2024-09-04,Salida,77,15
1950,1,2024-01-28,Salida,10,45
1951,12,2023-09-07,Entrada,38,20
1952,4,2024-03-27,Salida,68,46
1953,6,2024-05-04,Entrada,83,25
1954,12,2022-10-20,Entrada,77,11
1955,5,2022-11-22,Entrada,15,25
1956,4,2022-10-28,Entrada,77,35
1957,10,2023-02-11,Entrada,62,41
1958,1,2023-10-01,Entrada,92,34
1959,7,2023-06-16,Salida,38,26
1960,6,2024-01-12,Entrada,23,32
1961,6,2023-01-14,Salida,75,8
1962,5,2023-03-27,Salida,75,13
1963,10,2023-10-26,Salida,91,48
1964,3,2024-08-25,Salida,75,18
1965,1,2023-02-27,Salida,15,32
1966,1,2023-08-25,Salida,38,8
1967,5,2022-10-20,Salida,54,17
1968,11,2023-06-28,Salida,81,19
1969,8,2022-12-31,Entrada,31,49
1970,4,2022-11-22,Salida,3,34
1971,7,2022-12-25,Salida,23,33
1972,11,2023-07-01,Salida,28,17
1973,8,2024-04-02,Salida,98,45
1974,12,2023-04-19,Salida,39,18
1975,5,2023-04-14,Salida,20,9
1976,8,2023-04-18,Entrada,52,36
1977,10,2022-11-02,Entrada,41,33
1978,5,2023-11-09,Salida,36,40
1979,7,2022-12-18,Salida,6,30
1980,6,2023-09-29,Entrada,23,31
1981,2,2023-01-21,Entrada,100,5
1982,9,2023-11-15,Salida,7,28
1983,2,2023-01-26,Salida,53,7
1984,12,2024-02-15,Entrada,15,35
1985,5,2024-08-08,Entrada,23,4
1986,8,2023-06-04,Salida,37,28
1987,9,2023-03-25,Entrada,93,22
1988,2,2024-03-23,Entrada,22,48
1989,11,2023-07-23,Salida,34,2
1990,4,2024-04-26,Salida,48,32
1991,6,2024-04-01,Entrada,49,15
1992,10,2023-01-01,Salida,83,3
1993,9,2023-09-13,Entrada,59,7
1994,1,2023-05-25,Salida,69,1
1995,2,2024-07-28,Entrada,44,11
1996,5,2023-01-31,Entrada,9,35
1997,3,2024-10-11,Salida,84,31
1998,7,2023-07-11,Salida,43,26
1999,3,2022-11-27,Entrada,98,12
2000,4,2024-01-19,Entrada,59,31
2001,12,2024-07-17,Entrada,3,4
2002,10,2023-12-25,Salida,70,28
2003,8,2024-07-19,Entrada,90,18
2004,3,2023-06-15,Entrada,92,34
2005,7,2024-05-17,Salida,92,25
2006,12,2024-10-12,Salida,24,14
2007,1,2023-03-06,Entrada,5,17
2008,11,2023-05-15,Entrada,97,28
2009,5,2024-07-01,Entrada,20,38
2010,6,2023-05-01,Entrada,59,36
2011,9,2023-10-07,Salida,15,8
2012,10,2023-06-06,Entrada,2,9
2013,6,2024-09-25,Salida,50,15
2014,8,2022-10-21,Entrada,92,17
2015,3,2023-04-26,Salida,3,38
2016,2,2023-10-16,Salida,12,46
2017,12,2024-05-29,Salida,48,49
2018,3,2023-09-22,Salida,100,46
2019,11,2022-12-11,Entrada,74,23
2020,2,2024-03-21,Salida,37,28
2021,8,2023-11-01,Salida,99,34
2022,12,2023-10-03,Entrada,90,38
2023,1,2023-05-31,Entrada,84,24
2024,5,2022-11-01,Salida,46,25
2025,4,2023-11-04,Salida,81,2
2026,8,2024-05-16,Entrada,59,39
2027,2,2022-10-20,Salida,97,5
2028,8,2023-08-10,Salida,26,37
2029,10,2023-02-07,Entrada,54,39
2030,12,2024-07-25,Salida,86,25
2031,2,2023-01-11,Salida,2,27
2032,11,2022-12-25,Entrada,59,50
2033,2,2022-11-17,Salida,48,26
2034,10,2023-02-18,Salida,68,4
2035,4,2023-05-08,Entrada,83,14
2036,10,2023-08-13,Salida,54,29
2037,2,2023-10-11,Entrada,31,23
2038,2,2022-11-09,Salida,59,12
2039,6,2023-09-13,Salida,20,45
2040,2,2024-01-07,Salida,6,11
2041,2,2023-08-21,Salida,82,6
2042,1,2022-11-28,Salida,33,46
2043,7,2024-04-02,Entrada,60,35
2044,3,2023-05-29,Entrada,28,30
2045,10,2024-10-09,Entrada,78,26
2046,6,2024-07-18,Salida,37,4
2047,4,2024-03-13,Entrada,19,43
2048,10,2023-03-09,Entrada,76,29
2049,8,2023-06-14,Salida,19,5
2050,1,2023-03-06,Entrada,48,4
2051,8,2024-08-01,Entrada,69,29
2052,3,2024-07-07,Entrada,62,33
2053,3,2024-02-18,Salida,86,31
2054,8,2022-11-16,Salida,65,19
2055,2,2024-05-27,Salida,42,18
2056,1,2023-10-02,Entrada,23,36
2057,10,2024-01-13,Entrada,57,14
2058,1,2022-12-08,Salida,83,32
2059,6,2024-01-15,Entrada,3,18
2060,12,2023-04-18,Salida,37,45
2061,10,2024-03-12,Salida,43,24
2062,2,2023-12-16,Entrada,9,22
2063,11,2023-09-25,Entrada,56,39
2064,2,2023-12-28,Salida,30,47
2065,3,2023-06-03,Entrada,9,45
2066,2,2024-02-10,Entrada,99,25
2067,6,2023-06-25,Entrada,12,1
2068,6,2024-05-15,Salida,86,32
2069,9,2024-03-29,Salida,22,1
2070,3,2023-10-26,Salida,24,12
2071,5,2024-05-24,Entrada,24,49
2072,3,2023-11-21,Entrada,63,43
2073,1,2023-01-30,Salida,94,13
2074,8,2024-04-14,Salida,48,31
2075,12,2023-11-08,Salida,74,47
2076,11,2022-11-20,Salida,1,33
2077,10,2023-05-09,Salida,8,24
2078,10,2022-12-16,Salida,31,35
2079,3,2023-09-12,Salida,19,24
2080,11,2023-07-27,Salida,81,46
2081,11,2023-01-14,Salida,54,16
2082,10,2023-11-07,Salida,91,8
2083,1,2023-05-04,Entrada,6,42
2084,7,2023-12-01,Entrada,54,45
2085,8,2023-11-20,Salida,14,9
2086,8,2023-05-12,Salida,88,47
2087,12,2022-12-24,Salida,68,31
2088,5,2023-07-10,Salida,36,18
2089,10,2024-05-07,Entrada,28,4
